cust_id,tot_income,tot_age,tot_cust_years,tot_children,female_ind,single_ind,married_ind,separated_ind,ca_resident_ind,ny_resident_ind,tx_resident_ind,il_resident_ind,az_resident_ind,oh_resident_ind,ck_acct_ind,sv_acct_ind,cc_acct_ind,ck_avg_bal,sv_avg_bal,cc_avg_bal,ck_avg_tran_amt,sv_avg_tran_amt,cc_avg_tran_amt,q1_trans_cnt,q2_trans_cnt,q3_trans_cnt,q4_trans_cnt
31340099,16111.5,77,7,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0.0,305.5748387096774,739.7796774193548,0.0,1.6504838709677419,-10.129032258064516,14,11,9,28
29977244,69291.2,30,9,1,1,0,0,1,1,0,0,0,0,0,1,1,1,2982.352785365854,5257.58,6477.293121951219,5.310565853658536,8.884985365853659,18.500839024390245,111,33,29,32
14996146,9265.3,40,6,2,1,0,1,0,0,0,0,0,0,1,1,1,0,4543.7544,654.2696,0.0,-269.8754181818182,127.66257272727273,0.0,67,43,0,0
29987562,3443.0,87,7,0,1,0,1,0,0,0,1,0,0,0,1,1,1,2599.5722823529413,1944.962788235294,702.8668705882353,-9.075894117647058,-4.954847058823529,0.7382470588235294,51,58,48,13
24529212,59418.0,57,5,2,1,0,1,0,0,0,0,0,0,0,1,1,0,279.72,629.5163636363636,0.0,-7.107090909090909,0.7815454545454545,0.0,7,3,1,0
27269480,6678.0,20,7,0,1,1,0,0,1,0,0,0,0,0,1,1,1,11586.08199375,8922.33405,1247.3635,-67.9938125,-15.0466875,-17.3924375,30,37,70,23
13628540,0.0,16,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
24533820,0.0,18,1,2,1,1,0,0,0,0,1,0,0,0,1,1,1,1576.0888392857144,291.6454910714286,801.5475,-39.2725,16.939830357142856,-11.239950892857143,129,27,31,37
29974714,14531.0,76,6,0,0,0,1,0,1,0,0,0,0,0,1,1,1,7981.842485436893,153.8819223300971,4377.131805825243,-8.922194174757282,-4.55757281553398,-12.141970873786407,17,25,25,36
23178021,6493.7,85,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,569.381,0.0,0.0,75.89939393939395,0.0,0.0,0,13,67,19
17719936,9743.5,84,11,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
14995288,2971.1,72,2,2,1,0,1,0,0,0,0,1,0,0,1,1,0,343.3191798561151,1624.8293525179856,0.0,-3.558561151079137,80.71823741007194,0.0,3,102,14,20
25900629,4961.3,41,8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2392.187,0.0,0.0,78.66534246575343,0.0,0.0,27,17,11,18
14994287,42609.6,50,9,7,0,0,0,0,0,0,0,0,0,0,1,1,1,424.981462184874,203.05331092436975,3401.279193277311,-45.49310924369748,0.033579831932773106,46.79278991596639,27,23,40,29
27251940,24212.0,19,6,0,0,1,0,0,0,0,1,0,0,0,1,0,1,13859.724698630136,0.0,3097.7590547945206,-58.665068493150685,0.0,16.277534246575343,110,13,11,12
27261320,6480.0,64,3,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2341.962,0.0,0.0,-14.078142857142858,0.0,0.0,70,0,0,0
31353002,49183.2,58,7,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
28631820,4697.5,33,3,1,1,1,0,0,0,0,0,0,0,0,1,0,1,2229.0247445255472,0.0,309.69445255474454,-12.10234306569343,0.0,-3.854948905109489,38,33,30,36
25898444,8945.8,48,5,1,1,0,1,0,0,1,0,0,0,0,1,0,1,3093.3155395683452,0.0,9547.80892086331,49.61282014388489,0.0,69.59377697841727,16,42,36,45
23167821,11135.6,58,4,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
28633206,8387.8,42,2,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,-20.0,0.0,0.0,9.0,0,0,0,38
21803376,33784.4,26,8,2,1,0,0,0,1,0,0,0,0,0,1,1,0,495.1555714285714,161.14928571428572,0.0,9.436904761904762,0.6822222222222222,0.0,9,5,108,4
24542910,35350.2,38,3,5,1,0,0,1,1,0,0,0,0,0,1,1,0,2126.6593333333335,1392.2826666666667,0.0,-72.25743703703704,13.14377037037037,0.0,12,17,50,56
31345435,169705.5,43,2,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,3812.23,0.0,0.0,103.7845945945946,9,9,12,7
16359912,15936.9,43,3,3,0,0,0,1,1,0,0,0,0,0,1,1,1,5696.9873333333335,391.7079523809524,0.0,73.1975806451613,0.3211290322580645,0.0,4,3,30,25
13626210,3303.0,62,2,1,1,0,0,1,0,0,0,0,1,0,1,1,1,4058.0103214285714,1523.617875,401.7857142857143,-228.69608035714285,66.69441071428571,-89.28571428571429,9,26,32,45
27267680,109294.0,48,10,0,0,1,0,0,0,0,1,0,0,0,1,1,1,28724.62725,3744.87975,19054.9,-175.21693181818182,62.340568181818185,105.41147727272727,113,30,17,16
19081664,28250.6,50,10,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0.0,850.239,0.0,0.0,0.38448275862068965,0.0,7,8,5,9
31345067,113971.9,53,3,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1918.4314285714286,605.3617261904762,482.7832142857143,11.177857142857142,10.95625,-11.18125,56,63,16,33
14994100,13858.9,39,5,2,0,1,0,0,0,0,0,0,0,0,1,0,0,5045.32,0.0,0.0,-305.55963636363634,0.0,0.0,70,29,0,0
29992204,56823.8,34,13,0,1,1,0,0,0,0,0,0,0,0,1,0,1,654.431874015748,0.0,717.8856377952756,6.057322834645669,0.0,0.9862125984251968,37,26,25,39
27252180,3858.0,79,10,0,1,0,1,0,0,0,0,0,0,0,1,1,1,10125.174362068965,994.7967701149425,8483.398,-59.664540229885056,-16.81551724137931,-26.7517816091954,120,12,22,20
25890692,0.0,18,7,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.0,5521.672,0.0,0.0,110.1666,0.0,6,13,11,10
13631020,18183.0,34,4,4,1,0,1,0,1,0,0,0,0,0,0,0,1,0.0,0.0,4500.0,0.0,0.0,-588.2352941176471,0,0,0,17
19079704,8288.0,67,7,1,1,0,0,1,0,0,0,0,0,0,1,1,1,181.92454054054053,1087.4293783783785,925.9927567567568,0.1438918918918919,1.1637297297297298,-0.30427027027027026,128,26,20,11
29991632,199302.4,55,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
17718012,6245.2,70,7,2,0,0,1,0,0,0,0,0,0,0,1,1,1,10911.764137931035,4458.092275862069,461.37931034482756,8.751939655172414,6.673577586206896,0.7188793103448275,21,19,30,46
25895157,5618.3,54,5,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0.0,11639.666779661016,6527.137118644067,0.0,42.76098305084746,56.91484745762712,11,11,13,24
16356564,3127.1,46,6,7,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,1047.216,0.0,0.0,35.29222222222222,0.0,3,10,5,0
13630040,19319.0,25,4,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1849.2053333333333,123.65668571428571,825.8248476190477,31.93835238095238,0.0264,-44.666085714285714,22,19,31,33
31346838,84352.5,36,6,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
29982128,152750.4,63,13,2,1,0,1,0,1,0,0,0,0,0,1,0,1,664.0118571428571,0.0,6656.647510204081,0.21093877551020407,0.0,70.33120408163265,113,10,12,12
20439150,14403.0,84,11,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,4728.702,0.0,0.0,23.09285714285714,15,11,13,10
27250260,56116.0,32,4,2,1,0,0,0,0,1,0,0,0,0,1,1,0,3882.277125,2106.9530625,0.0,28.47765625,-1.00890625,0.0,7,7,6,44
31360132,23561.2,52,2,0,1,1,0,0,0,0,0,0,0,0,1,0,1,2105.565,0.0,388.895,-17.158768115942028,0.0,3.414057971014493,25,91,11,11
25897418,5009.2,46,3,2,0,0,1,0,0,0,0,0,0,0,1,1,1,1248.5818032786885,207.5055737704918,1044.7559016393443,33.48491803278689,15.447934426229509,35.60504918032787,13,15,17,16
19081944,32691.4,52,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
19083820,22733.2,34,4,3,0,0,0,0,0,0,0,0,0,0,1,1,1,419.49647826086954,67.87442512077294,659.8847922705314,0.23990338164251207,0.06193236714975845,1.4091304347826088,120,30,32,25
21807040,0.0,17,5,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0.0,710.9093333333333,132.02154166666668,0.0,18.24470833333333,5.276854166666666,11,12,13,12
27257600,0.0,13,7,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,5516.412,0.0,0.0,30.21843137254902,0.0,14,21,7,9
19083778,0.0,17,2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0.0,313.63153846153847,1297.5259230769232,0.0,0.42,5.4557692307692305,4,5,6,11
28623063,1673.3,69,9,1,0,0,1,0,0,1,0,0,0,0,1,0,0,310.49,0.0,0.0,9.242727272727272,0.0,0.0,99,0,0,0
14993583,60567.1,32,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,4498.641,0.0,0.0,-612.06,0,6,3,9
25895784,1629.2,57,4,1,1,0,1,0,0,0,1,0,0,0,1,1,1,754.6904693877551,988.9406462585034,118.57626530612245,52.092448979591836,13.902591836734693,10.884340136054421,30,38,42,37
28620228,3124.2,34,4,4,1,0,1,0,0,0,0,1,0,0,1,0,1,560.2154304635761,0.0,575.7295364238411,8.169754966887417,0.0,1.297046357615894,56,63,18,14
16349952,0.0,16,5,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0,824.034,0.0,0.0,1.31,0.0,3,3,3,3
23168484,23931.3,61,7,1,0,0,1,0,0,0,0,0,0,0,1,0,1,3049.910564516129,0.0,1393.6048387096773,32.025612903225806,0.0,19.16985483870968,85,26,7,6
13626690,0.0,14,6,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0.0,7952.669,0.0,0.0,455.0938484848485,0.0,8,8,9,8
19087446,2539.6,19,4,1,1,1,0,0,0,0,0,0,0,0,1,1,0,3525.3506911764707,472.09551470588235,0.0,-3.299485294117647,-0.6494117647058824,0.0,107,11,8,10
13633990,1591.0,26,5,1,0,1,0,0,1,0,0,0,0,0,1,0,1,4643.251355769231,0.0,39.12447115384615,-69.26634615384616,0.0,41.30592307692308,3,2,0,99
27269220,46216.0,69,11,0,1,0,1,0,0,0,0,0,0,0,1,0,1,16900.417921348315,0.0,9900.782848314606,-43.60932584269663,0.0,1.4431460674157304,73,63,22,20
14992296,9432.5,54,4,3,1,0,1,0,0,0,1,0,0,0,1,1,1,583.0136938775511,901.3205782312925,187.427,-5.25795918367347,1.990061224489796,-19.857061224489797,30,38,42,37
13634030,37364.0,53,3,2,1,0,0,0,0,0,0,0,0,1,1,1,1,7822.105014705882,1446.7946911764707,1005.8823529411765,-325.3560955882353,28.656720588235295,-139.7058823529412,91,14,3,28
20438145,115983.0,41,8,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
25905854,0.0,20,9,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0.0,5852.015,0.0,0.0,96.17667647058823,0.0,6,12,4,12
25892497,4027.6,55,2,1,1,0,1,0,1,0,0,0,0,0,1,0,1,988.6050909090909,0.0,135.27272727272728,54.0777,0.0,19.818181818181817,3,6,53,48
17716738,0.0,11,3,2,1,1,0,0,1,0,0,0,0,0,0,1,0,0.0,1793.205,0.0,0.0,56.98916666666667,0.0,3,3,3,15
24531192,0.0,19,2,2,0,1,0,0,0,0,0,0,0,0,1,1,1,689.6492307692308,323.4756923076923,344.80615384615385,-18.834871794871795,27.53030769230769,-2.5618307692307694,80,62,25,28
23176474,47520.3,63,9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
31344239,66976.0,36,6,2,0,0,0,1,1,0,0,0,0,0,1,1,1,2683.0835761589406,253.43629139072848,210.4984105960265,-22.56980132450331,-3.7202649006622517,2.2114569536423843,58,44,33,16
14989051,3760.9,30,9,2,1,1,0,0,0,0,0,0,0,1,1,1,1,7245.329565217391,114.93959782608695,568.0702826086956,-151.77508695652173,0.019271739130434784,43.01954347826087,21,25,21,25
27265260,26538.0,50,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,8654.474,0.0,0.0,-63.84276315789474,1,29,19,27
31339915,39001.1,34,4,0,1,0,1,0,0,0,0,0,0,0,1,1,1,241.38425196850395,123.47905511811024,440.885905511811,-1.9548818897637796,0.1422047244094488,-1.9894488188976378,26,41,30,30
17715880,56798.3,64,11,2,0,0,1,0,1,0,0,0,0,0,1,0,0,36742.302,0.0,0.0,-60.241578947368424,0.0,0.0,15,14,17,11
19082098,31411.8,65,5,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
13625420,43900.0,37,7,3,1,0,1,0,0,1,0,0,0,0,1,1,1,3136.6517608695654,2430.802739130435,595.1890326086957,-311.48478260869564,112.6824347826087,234.89234782608696,23,27,12,30
23179347,0.0,19,7,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,279.692,0.0,0.0,65.65527777777778,0.0,15,3,0,0
14994738,14462.8,50,10,2,0,1,0,0,0,0,0,0,0,1,1,1,1,5894.642848101265,3026.3617721518985,195.6818734177215,-243.95191139240507,170.15817721518988,37.291746835443035,16,17,22,24
31343135,26243.0,82,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
23177307,2521.2,32,5,2,1,0,1,0,1,0,0,0,0,0,1,1,0,2266.346076923077,242.61482307692307,0.0,36.904376923076924,13.367007692307693,0.0,60,47,15,8
14990536,29995.9,70,5,2,0,0,1,0,0,0,0,0,0,0,1,0,0,5344.642,0.0,0.0,-329.1667575757576,0.0,0.0,21,36,31,11
28618527,0.0,15,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
23174247,18539.5,41,7,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1378.862,0.0,0.0,76.66534246575343,0.0,0.0,27,17,11,18
21810944,51584.0,50,3,3,1,0,0,0,0,0,0,0,0,1,1,0,1,537.9624489795918,0.0,520.4081632653061,-0.18020408163265306,0.0,-15.278530612244898,0,0,0,49
13625090,3093.0,83,3,1,0,0,1,0,0,0,0,0,0,0,1,1,1,170.13975,339.6785,645.8415175438596,-7.557456140350877,8.091219298245614,38.2506798245614,170,56,2,0
28626906,0.0,16,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
23178752,0.0,22,3,0,1,1,0,0,0,0,0,0,0,0,1,0,0,3391.636,0.0,0.0,91.3827868852459,0.0,0.0,10,14,11,26
17713020,64650.3,58,5,2,1,0,1,0,0,0,0,1,0,0,1,0,0,68154.276,0.0,0.0,-46.54878787878788,0.0,0.0,3,5,91,0
28626885,1544.1,20,5,1,0,1,0,0,0,0,0,0,0,1,1,0,1,3013.0523076923077,0.0,150.76923076923077,-8.162350427350427,0.0,-7.1119059829059825,82,17,2,16
16359036,8251.1,61,11,4,1,0,0,0,0,0,0,1,0,0,1,1,1,4795.2118125,690.2975454545455,1874.8954772727272,-48.49732954545455,5.739829545454546,-3.2686931818181817,48,55,47,26
17723134,10076.3,37,4,4,1,0,0,0,0,0,1,0,0,0,1,0,0,823.776,0.0,0.0,44.87030303030303,0.0,0.0,17,58,24,0
16358220,1544.1,22,7,3,0,1,0,0,0,0,0,0,0,1,1,0,1,4296.864,0.0,323.0769230769231,-34.6674358974359,0.0,-19.005641025641026,82,17,2,16
21800256,76484.2,33,6,4,0,0,0,0,0,0,0,0,0,0,1,0,1,5649.190125,0.0,508.65875,-3.786703125,0.0,2.288953125,12,12,13,27
13629330,19823.0,56,6,2,0,0,1,0,0,0,0,0,0,0,1,1,1,734.4643975155279,76.66734782608695,1401.5564782608697,5.962732919254658,-15.777490683229814,-7.584689440993789,66,58,22,15
17718402,56312.1,26,3,5,1,0,1,0,1,0,0,0,0,0,1,0,1,23710.957615384614,0.0,841.3070769230769,-4.960979020979021,0.0,5.271888111888112,3,10,18,112
23173856,66827.3,56,2,2,0,0,1,0,0,0,0,1,0,0,1,1,0,10114.628806451612,1706.3522177419354,0.0,-39.01753225806451,24.52166129032258,0.0,62,48,7,7
23163639,21771.4,61,7,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0.0,19278.056,0.0,0.0,109.21812280701755,0.0,16,14,16,11
29993326,37103.0,24,9,0,1,1,0,0,0,0,0,0,0,0,1,1,0,201.03837410071944,5182.53381294964,0.0,4.851395683453237,11.24305035971223,0.0,110,8,7,14
14998137,32473.1,50,6,2,1,1,0,0,0,1,0,0,0,0,1,0,1,4682.679971098266,0.0,4114.225052023121,-284.25499421965316,0.0,-20.621115606936417,111,21,23,18
16352304,0.0,16,8,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
28619745,15494.8,44,3,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,3691.23,0.0,0.0,111.4615945945946,9,9,12,7
20452245,13906.5,33,8,2,0,0,1,0,0,0,0,0,0,0,1,0,1,1377.9298125,0.0,3349.019625,10.173579545454546,0.0,1.1126136363636363,119,17,18,22
29982150,22514.8,23,8,0,1,1,0,0,1,0,0,0,0,0,1,1,1,3436.2846964285714,140.30335714285715,1996.7046785714285,-9.354821428571428,1.1848095238095238,2.271678571428571,97,39,13,19
17719052,25114.7,20,6,2,0,0,1,0,0,0,1,0,0,0,1,1,1,1739.9466666666667,159.9022857142857,475.37141904761904,27.333761904761904,5.178857142857143,11.397285714285715,22,19,31,33
17716543,10414.3,78,5,2,1,0,1,0,0,0,0,0,0,0,1,0,1,9711.024321428571,0.0,1189.5530178571428,12.713988095238095,0.0,13.355297619047619,107,25,9,27
27266840,65400.0,53,5,1,1,0,0,0,0,0,1,0,0,0,1,1,1,708.1435714285715,517.9328181818182,5474.720220779221,-2.1333766233766234,-3.292251082251082,-16.12212121212121,128,43,27,33
25906025,4714.8,37,4,2,0,0,1,0,0,0,0,0,0,1,1,0,1,1510.0126530612245,0.0,5882.53224489796,50.71570068027211,0.0,46.15894557823129,112,12,10,13
29979334,12865.6,88,8,0,1,1,0,0,0,0,0,0,0,0,1,1,1,2502.1562727272726,1056.195694214876,0.0,-14.9222,1.5278916666666666,0.0,11,11,32,66
29996340,40458.0,43,13,2,1,0,1,0,0,0,0,0,0,0,1,0,1,13986.784653061224,0.0,14857.142857142857,-9.461095238095238,0.0,-30.624877551020408,65,39,16,27
27261740,6800.0,18,5,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1837.7710076335877,0.0,1888.2200916030533,-6.334198473282442,0.0,-27.61496183206107,83,34,6,8
17713033,29070.6,59,6,2,0,0,1,0,0,0,0,1,0,0,0,0,1,0.0,0.0,4669.531,0.0,0.0,2.8539583333333334,1,3,22,22
28623819,0.0,16,8,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
21803920,29666.0,82,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
29985164,6287.6,88,8,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1847.109195266272,0.0,2318.730946745562,5.291834319526627,0.0,0.38869230769230767,116,17,16,20
13628100,0.0,18,3,1,1,1,0,0,0,0,0,0,0,0,1,1,1,3587.2832857142857,567.3617142857142,1938.796987012987,-155.98796753246754,35.06826623376623,140.16783116883116,45,41,39,29
24540966,7644.6,57,5,3,1,0,1,0,0,0,0,0,0,0,1,1,1,733.7540236686391,87.8519526627219,373.6577514792899,18.52378698224852,-1.3041597633136095,-1.374319526627219,114,15,16,24
17718987,38223.9,32,9,4,0,0,0,0,1,0,0,0,0,0,1,0,1,13500.457426229508,0.0,6537.03193442623,2.0210655737704917,0.0,27.283333333333335,87,52,24,20
14989975,75826.3,54,4,3,0,0,0,1,0,0,0,0,0,0,1,1,1,4616.656,15175.171950617283,2405.3806604938272,-281.97333333333336,-123.77387037037037,-143.45385185185185,106,14,17,25
13627080,15246.0,30,5,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1129.7772514285714,6104.698285714286,1033.4501485714286,2.6492057142857144,-74.54288571428572,-40.57686857142857,117,17,18,23
23164285,12039.5,39,5,0,1,0,1,0,0,0,0,0,0,0,1,1,1,198.0376062992126,237.15533858267716,933.4685826771654,48.33702362204724,7.484,16.9365905511811,26,41,30,30
16360332,5461.7,37,7,5,1,0,0,0,0,0,0,0,0,0,1,1,1,2790.6990191082805,57.04738853503185,545.0406114649682,-51.37458598726115,-0.25261146496815284,5.897515923566879,120,16,10,11
21810688,244719.8,51,4,3,0,0,1,0,0,0,0,1,0,0,1,1,0,30859.739491935485,1231.2086693548388,0.0,-91.77372580645161,11.108790322580646,0.0,62,48,7,7
20451810,12180.0,70,7,2,1,0,0,0,0,1,0,0,0,0,1,1,1,3957.0546315789475,581.3843827751197,5636.990411483253,-50.11980861244019,13.026985645933014,34.536985645933015,92,57,27,33
24532236,33768.0,50,5,2,1,1,0,0,0,1,0,0,0,0,1,1,1,178.75171875,251.28052083333333,256.97989583333333,-0.09979166666666667,28.470536458333335,-1.4865520833333334,111,38,23,20
28629363,3753.8,19,4,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1737.9388125,0.0,373.625,-11.63534375,0.0,-2.81875,57,55,18,30
24533010,25021.8,78,6,2,1,0,1,0,0,1,0,0,0,0,1,1,1,433.2401886792453,313.1358490566038,229.0188679245283,4.274685534591195,30.91559748427673,-4.932006289308176,66,67,16,10
21801184,69583.8,31,4,3,1,0,1,0,0,1,0,0,0,0,0,0,1,0.0,0.0,1320.0,0.0,0.0,-7.5675675675675675,0,8,35,31
20450565,5326.5,32,6,4,1,0,1,0,1,0,0,0,0,0,1,1,0,5944.349907692308,574.3866,0.0,-101.52338461538461,-23.91969230769231,0.0,60,47,15,8
27251540,172110.0,50,2,2,0,0,0,1,0,0,0,0,0,0,1,0,1,7525.8084,0.0,2246.71335,-18.695,0.0,-62.205333333333336,3,43,51,23
13634010,9999.0,45,5,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
27256760,42920.0,53,4,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0.0,9128.007,0.0,0.0,68.05708333333334,0.0,18,13,8,9
17714619,37739.0,40,7,2,0,1,0,0,0,0,1,0,0,0,1,0,1,1128.84684,0.0,7129.15638,28.676666666666666,0.0,2.3429333333333333,51,57,27,15
21800816,60021.0,27,9,1,1,1,0,0,0,0,0,0,0,0,1,0,0,3158.427,0.0,0.0,31.408227848101266,0.0,0.0,0,0,4,75
14991273,30033.3,61,11,3,1,0,0,1,0,0,0,0,0,0,1,1,0,21142.996975609756,319.4413658536585,0.0,15.257487804878048,-6.043926829268293,0.0,107,7,4,5
29980874,0.0,22,7,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1167.350105263158,1566.1820701754386,711.2283274853801,4.961672514619883,6.159695906432749,0.8919473684210526,104,21,23,23
27265280,0.0,16,3,0,1,1,0,0,0,0,0,0,0,0,1,1,1,610.0278025751073,2932.3737339055792,3008.266669527897,-1.4984549356223176,-30.790772532188843,-15.59922746781116,134,32,32,35
29991192,51053.2,69,9,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1413.815988593156,2021.9927224334601,8723.266733840304,-7.73522433460076,4.769851711026616,20.744912547528518,133,46,39,45
24540876,24294.6,63,1,2,1,0,1,0,0,0,0,0,0,0,1,1,1,2711.5477358490566,74.9343396226415,252.67924528301887,-29.094842767295596,4.065716981132075,-23.89694968553459,17,114,12,16
29983360,0.0,18,10,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,5272.33,0.0,0.0,15.23870588235294,0.0,14,21,7,9
28623483,6589.6,42,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
23168416,0.0,20,8,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0.0,20301.872,0.0,0.0,65.62633333333333,0.0,3,9,7,5
27253940,11696.0,83,5,0,1,1,0,0,0,0,0,0,0,0,1,1,1,15229.967727272728,1451.1303719008265,0.0,-91.76791666666666,0.18508333333333332,0.0,11,11,32,66
21812352,59170.8,30,3,3,1,0,1,0,1,0,0,0,0,0,1,1,1,728.2189838709677,267.93182795698925,261.8152688172043,4.3808225806451615,5.096978494623656,-2.880215053763441,6,6,66,108
25891167,497.8,27,3,0,0,1,0,0,0,0,0,0,0,0,1,1,1,9442.5821875,130.77233333333334,452.0833333333333,40.30454861111111,11.922375,5.532777777777778,16,78,33,17
24532758,71467.2,55,3,3,1,0,1,0,1,0,0,0,0,0,1,0,0,6421.49,0.0,0.0,-197.10638383838383,0.0,0.0,99,0,0,0
13631760,2772.0,23,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,909.366,0.0,0.0,-19.91073076923077,0.0,8,8,4,6
17723524,47136.7,41,8,4,1,0,1,0,0,0,0,0,0,0,1,1,1,14860.799567307693,1389.579721153846,1644.9569567307692,4.985336538461539,15.714375,6.579879807692308,131,21,24,32
13625520,8005.0,34,4,3,1,0,0,1,1,0,0,0,0,0,1,0,1,274.5351455696202,0.0,1089.3950443037975,-13.013291139240506,0.0,-7.628373417721519,62,61,23,12
25902871,3176.4,28,4,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
14994001,0.0,17,2,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0,15836.904,0.0,0.0,2.61,0.0,3,3,3,3
27262420,0.0,14,8,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,1705.94,0.0,0.0,4.15,0.0,3,3,3,3
31340766,15890.7,54,2,2,1,0,0,1,0,1,0,0,0,0,1,1,1,169.95985074626864,57.43945273631841,661.3102487562189,-0.09378109452736319,-0.44283582089552237,-0.7659701492537313,120,21,24,36
21802928,115148.8,34,7,2,1,0,1,0,1,0,0,0,0,0,0,0,1,0.0,0.0,14358.757,0.0,0.0,-5.982914893617021,21,39,36,45
16355100,3166.2,77,7,3,1,0,1,0,0,0,0,0,0,0,0,1,1,0.0,1898.0357142857142,903.9308571428571,0.0,31.222380952380952,-7.938690476190477,21,22,19,22
31356222,26162.5,26,5,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1484.2650920245399,0.0,1123.1293251533743,-11.10079754601227,0.0,12.604723926380368,70,45,31,17
19086802,0.0,16,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0,9076.713,0.0,0.0,9.40219512195122,0.0,5,11,11,14
23170490,21496.0,50,2,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1730.063081967213,227.2046557377049,0.0,63.48537704918033,15.09504918032787,0.0,14,17,14,16
29990246,68175.8,50,10,0,1,1,0,0,0,1,0,0,0,0,1,1,1,19360.642466666668,1199.588125,4814.35695,2.6603,4.50195,4.173966666666667,23,38,21,38
