cust_id,tot_income,tot_age,tot_cust_years,tot_children,female_ind,single_ind,married_ind,separated_ind,ca_resident_ind,ny_resident_ind,tx_resident_ind,il_resident_ind,az_resident_ind,oh_resident_ind,ck_acct_ind,sv_acct_ind,cc_acct_ind,ck_avg_bal,sv_avg_bal,cc_avg_bal,ck_avg_tran_amt,sv_avg_tran_amt,cc_avg_tran_amt,q1_trans_cnt,q2_trans_cnt,q3_trans_cnt,q4_trans_cnt
28628544,0.0,17,2,1,1,1,0,0,0,0,0,0,0,0,1,1,1,79.71836909871244,419.70987124463517,416.2182832618026,3.0678969957081543,-5.875291845493562,-0.4368755364806867,134,32,32,35
20446545,66460.5,38,5,5,0,0,1,0,1,0,0,0,0,0,1,0,1,1331.31825,0.0,2009.26125,-17.98810606060606,0.0,59.035227272727276,112,16,4,0
16351824,4356.4,49,4,5,0,0,1,0,0,0,1,0,0,0,1,0,0,435.453,0.0,0.0,-5.614444444444445,0.0,0.0,3,3,3,90
25889172,1207.3,71,8,0,0,0,1,0,0,0,0,0,0,0,1,1,1,562.1773548387097,206.7256612903226,1492.4104838709677,40.315091397849464,12.568091397849463,20.263720430107526,119,18,21,28
31342077,53994.8,19,4,0,0,1,0,0,0,0,1,0,0,0,1,0,1,625.6668,0.0,316.3088,2.3602666666666665,0.0,-3.1812666666666667,12,94,29,15
27263180,22058.0,46,6,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2464.8276712328766,0.0,458.42931506849317,-14.477260273972602,0.0,55.466849315068494,18,21,13,21
19082588,0.0,15,7,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
25900895,0.0,22,4,0,1,1,0,0,0,0,0,1,0,0,1,1,1,3814.54423880597,1635.7361940298508,5757.784208955224,0.9220597014925374,46.197970149253734,66.03802985074627,30,10,14,13
14991108,4393.4,89,9,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0.0,0.0,5250.265,0.0,0.0,-322.5535,11,7,5,7
20442360,104148.0,63,10,4,1,0,1,0,1,0,0,0,0,0,1,0,1,1584.1111224489796,0.0,10937.547428571428,-25.900068027210885,0.0,331.7477551020408,113,10,12,12
23165458,0.0,21,2,0,0,1,0,0,0,0,1,0,0,0,1,1,0,3298.985608695652,24.048834782608697,0.0,45.7823652173913,9.532721739130436,0.0,12,103,0,0
24532776,33096.6,20,3,2,0,1,0,0,1,0,0,0,0,0,1,1,0,713.2130935251798,398.3769784172662,0.0,3.326302158273381,-6.605697841726618,0.0,110,8,9,12
23177528,38799.4,53,9,0,0,1,0,0,0,0,1,0,0,0,1,1,1,4187.7495,1430.2835,4211.5903125,0.9028125,24.44002840909091,49.471573863636365,113,30,17,16
16352592,7719.8,58,8,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
16351368,3788.4,30,9,5,1,0,1,0,0,1,0,0,0,0,0,1,0,0.0,3391.713,0.0,0.0,79.2825,0.0,3,3,3,31
28632492,4394.5,71,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,523.8738129496403,1231.294964028777,0.0,7.1393956834532375,-1.4357841726618705,0.0,54,51,3,31
19086130,6147.4,67,7,1,1,0,0,0,0,0,0,0,1,0,1,1,1,320.58112612612615,236.5107027027027,1573.4411531531532,-0.021981981981981983,0.3772072072072072,1.5435135135135136,42,17,19,33
20439195,10507.5,82,9,2,1,0,0,1,0,0,1,0,0,0,0,1,1,0.0,1069.3078064516128,3163.989,0.0,10.270483870967741,-55.902580645161294,14,11,9,28
28615524,707.9,20,5,1,1,1,0,0,0,1,0,0,0,0,1,1,1,352.2730434782609,42.243478260869566,203.24347826086955,5.706521739130435,1.5852463768115943,-0.6042028985507246,18,19,8,24
19086536,20713.0,37,7,2,1,0,0,0,1,0,0,0,0,0,1,0,0,15148.591,0.0,0.0,-7.236136363636364,0.0,0.0,10,14,7,13
13627370,43710.0,32,2,3,1,0,0,1,0,1,0,0,0,0,1,0,1,1290.9818035714286,0.0,12198.214285714286,-29.508928571428573,0.0,-392.85714285714283,73,26,0,69
25905455,1124.4,34,10,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0,5051.491,0.0,0.0,73.13580645161291,0.0,9,8,8,6
21812080,45653.4,51,4,1,1,0,1,0,1,0,0,0,0,0,1,0,0,852.877,0.0,0.0,7.563828282828283,0.0,0.0,3,96,0,0
29990510,0.0,22,7,0,1,1,0,0,0,0,0,1,0,0,1,1,1,3712.8993432835823,4261.486194029851,3622.146537313433,-15.659626865671642,20.048641791044776,36.39173134328358,30,10,14,13
14991548,16364.7,35,5,5,1,0,1,0,0,0,0,1,0,0,1,0,1,2287.2363377483443,0.0,2140.0847947019865,27.059026490066223,0.0,-24.18790728476821,56,63,18,14
27262680,39290.0,39,8,2,0,0,1,0,1,0,0,0,0,0,1,0,0,1125.252,0.0,0.0,-27.355,0.0,0.0,2,12,7,1
17718194,0.0,12,4,2,0,1,0,0,0,0,1,0,0,0,1,0,1,10486.629662576686,0.0,3741.297472392638,13.48217791411043,0.0,24.04564417177914,85,43,17,18
14992362,18881.5,40,8,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
13628060,39382.0,25,4,2,0,0,0,1,0,0,0,1,0,0,1,1,1,5683.301091346154,768.8515384615384,2436.514067307692,112.63317307692307,-56.813490384615385,-63.520360576923075,118,19,21,50
17721067,14337.7,42,7,2,0,1,0,0,0,0,0,0,0,0,1,0,1,2044.097698630137,0.0,402.506301369863,37.68931506849315,0.0,16.333698630136986,18,21,13,21
16357356,6334.2,41,4,6,0,0,1,0,1,0,0,0,0,0,0,1,1,0.0,1677.4684137931035,812.9751724137931,0.0,1.6779310344827587,-50.65241379310345,3,3,4,19
31339432,29635.5,61,1,0,1,0,1,0,0,0,0,1,0,0,1,1,1,144.77037735849058,675.8152201257861,235.43396226415095,-0.6698742138364779,-0.20836477987421384,-6.260251572327044,6,105,11,37
25895499,3797.5,50,7,2,1,0,0,1,0,0,0,0,0,0,1,0,1,917.838,0.0,2445.9418666666666,56.87083333333333,0.0,45.03642222222222,26,22,19,23
19083512,38939.6,25,4,3,1,0,1,0,0,0,1,0,0,0,1,1,1,104.47852112676057,552.9758873239437,2162.5659154929576,0.04154929577464789,0.73,3.2392957746478874,20,13,19,19
23171442,35098.8,49,5,4,0,0,1,0,0,0,0,0,0,0,1,0,1,5721.38401863354,0.0,3539.32198757764,58.95849068322981,0.0,26.20308695652174,114,14,16,17
23178599,12106.9,46,2,0,1,1,0,0,0,1,0,0,0,0,1,1,1,2564.091574468085,421.38974468085104,353.92907801418437,37.706106382978724,17.492475177304964,1.7036737588652482,86,20,7,28
16352460,5803.4,43,3,5,1,0,0,0,0,0,0,0,0,0,1,1,1,2339.9112717391304,562.9878260869565,249.88664673913044,-41.15119565217391,14.742065217391305,-4.763532608695652,50,74,22,38
19077842,37640.4,35,5,1,1,0,1,0,1,0,0,0,0,0,1,1,1,2861.154140625,7367.6600625,1668.148046875,-3.8453125,1.0117708333333333,1.10140625,124,20,20,28
17721717,42560.7,55,12,2,1,1,0,0,0,0,0,0,0,0,1,1,1,1831.7660245398772,1145.8098036809815,2446.162834355828,25.020306748466258,18.652300613496934,10.339417177914111,70,49,37,7
20444550,45414.0,50,3,2,1,1,0,0,1,0,0,0,0,0,1,1,0,3169.9778852459017,424.484262295082,0.0,15.567704918032787,1.051311475409836,0.0,14,17,14,16
19087670,37216.2,24,3,3,1,0,1,0,1,0,0,0,0,0,1,0,0,1745.872,0.0,0.0,1.0085858585858587,0.0,0.0,22,57,20,0
13633480,36259.0,46,6,3,1,0,1,0,0,0,0,0,0,0,1,1,1,6883.626591346154,1803.5534038461537,2587.0438125,-164.38011538461538,57.02975961538461,-75.0134375,131,21,24,32
17714905,44304.0,45,5,2,1,1,0,0,0,0,1,0,0,0,1,1,1,2339.1834,896.3054545454545,669.4338363636364,27.404,15.346727272727273,4.386636363636364,104,14,27,20
25904999,376.6,33,9,0,0,1,0,0,1,0,0,0,0,0,1,1,1,7638.508610526315,240.76378421052632,4816.483263157895,31.727084210526314,12.7907,37.343094736842104,79,61,24,26
21804976,20828.6,82,5,1,1,0,1,0,0,0,0,0,0,0,1,0,1,4925.020178571429,0.0,558.0017678571429,-7.916035714285714,0.0,-1.0430833333333334,107,25,9,27
17712396,52327.6,36,3,7,1,0,0,1,0,0,1,0,0,0,1,0,1,24688.657315384615,0.0,1063.5384615384614,-0.3675769230769231,0.0,-4.229923076923077,3,42,64,21
23172479,2414.0,23,4,0,1,1,0,0,0,0,0,0,0,0,1,0,1,329.00193893129773,0.0,784.1929770992366,55.22274809160305,0.0,13.226167938931297,83,34,6,8
16352292,5491.5,49,8,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
29984504,40451.4,23,8,0,0,1,0,0,1,0,0,0,0,0,1,1,0,3547.3038992805755,1607.4578417266187,0.0,7.243892086330935,0.9673021582733813,0.0,110,8,9,12
19084240,25967.2,39,9,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0.0,273.38068965517243,1228.6152068965516,0.0,0.35508620689655174,1.2605172413793104,20,31,39,26
24527988,0.0,17,7,2,1,1,0,0,1,0,0,0,0,0,0,1,0,0.0,990.84,0.0,0.0,-50.992363636363635,0.0,4,6,4,8
24530598,14419.8,84,2,2,1,0,1,0,0,0,0,0,0,0,1,0,1,1764.462857142857,0.0,503.2194642857143,-55.30967261904762,0.0,-20.945779761904763,107,25,9,27
28633332,29877.5,55,5,1,0,0,0,1,0,0,1,0,0,0,1,1,1,929.6617647058823,334.718954248366,2080.717777777778,-2.3102614379084967,2.5140196078431374,-11.735241830065359,56,38,37,22
25892288,9056.9,59,5,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1709.852275,459.0093,1294.95375,56.41725,8.034308333333334,31.634341666666668,36,30,28,26
31348333,71392.0,60,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,2802.9125581395347,0.0,395.5813953488372,-24.654883720930233,0.0,-11.254031007751937,6,12,90,21
25890635,0.0,19,8,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0.0,16717.422,0.0,0.0,77.27597297297298,0.0,9,3,12,13
29991962,16427.4,46,6,0,1,1,0,0,0,0,1,0,0,0,1,1,1,6171.654375,1217.02875,3199.41175,-5.451704545454546,3.920977272727273,6.416829545454545,117,13,18,28
16360524,1152.5,36,6,6,1,0,1,0,1,0,0,0,0,0,1,1,1,1887.8678617021276,595.1353723404255,739.3266382978724,-30.48808510638298,13.851063829787234,-5.594627659574468,31,90,47,20
29996692,87872.4,46,6,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,9.0,0,0,0,38
31340030,22084.6,79,9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1367.42,0.0,0.0,3.7842857142857143,15,11,13,10
31337868,67659.1,33,3,3,0,0,0,0,0,0,0,0,0,0,1,0,1,2694.01875,0.0,405.5375,-7.80140625,0.0,-4.17765625,12,12,13,27
16361256,555.2,26,5,4,0,0,1,0,0,0,1,0,0,0,1,1,1,385.5192,66.38443333333333,738.815,2.0096666666666665,-0.5778888888888889,4.680888888888889,18,112,20,30
16360440,1407.0,26,5,3,0,1,0,0,0,1,0,0,0,0,0,1,1,0.0,112.98392307692308,1478.0953846153845,0.0,0.2734615384615385,-18.335192307692306,10,13,14,15
24527736,37341.0,48,1,4,0,0,1,0,0,0,1,0,0,0,1,0,0,458.68,0.0,0.0,-11.738959595959596,0.0,0.0,3,3,3,90
21802720,23080.2,26,8,1,1,1,0,0,1,0,0,0,0,0,1,0,0,8489.159,0.0,0.0,-16.166353535353537,0.0,0.0,99,0,0,0
24540174,0.0,17,0,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0,2727.47,0.0,0.0,135.2158780487805,0.0,5,11,11,14
13628980,12449.0,33,2,3,0,0,1,0,0,0,0,1,0,0,1,0,0,1664.574,0.0,0.0,-14.314535353535353,0.0,0.0,3,3,3,90
14997972,23018.6,72,2,2,0,0,0,0,0,1,0,0,0,0,1,1,0,1938.424273381295,3968.919424460432,0.0,8.660309352517986,-50.27559712230216,0.0,54,51,3,31
29989102,41624.0,56,6,0,1,1,0,0,0,0,0,0,0,0,1,1,0,4022.2352076923075,1193.511923076923,0.0,10.087461538461538,4.842661538461538,0.0,108,4,9,9
27251240,127064.0,46,8,0,1,1,0,0,1,0,0,0,0,0,1,1,1,56291.011156626504,7263.708674698795,10970.783132530121,-62.66186746987952,88.92915662650603,-241.4278313253012,6,6,19,135
16360968,5432.5,57,7,4,1,0,0,0,0,0,0,0,0,1,1,1,1,5613.0958125,545.09135625,186.58125,-11.6810625,5.7551875,1.403875,35,64,27,34
16358928,4245.8,37,7,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
24531444,108435.6,43,1,6,1,0,1,0,1,0,0,0,0,0,1,1,1,660.9944594594594,409.05405405405406,308.14684684684687,-3.470265765765766,-17.59446846846847,-12.76036036036036,33,66,96,27
31347183,45970.1,45,5,2,1,0,0,1,0,0,0,0,0,0,1,0,1,281.39733333333334,0.0,573.0386666666667,-2.956,0.0,25.15222222222222,26,22,19,23
27253400,17754.0,26,7,0,1,1,0,0,1,0,0,0,0,0,1,0,0,19371.955,0.0,0.0,-106.69616161616162,0.0,0.0,99,0,0,0
20438130,65850.0,41,8,4,1,0,1,0,0,1,0,0,0,0,1,1,1,4457.347239130435,2848.8228260869564,842.135902173913,-152.86195652173913,57.81021739130435,118.66315217391305,23,27,12,30
20438925,43861.5,63,7,4,1,0,1,0,0,0,1,0,0,0,1,0,0,11637.342,0.0,0.0,-195.57979797979797,0.0,0.0,57,42,0,0
13630690,11600.0,19,4,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
14996256,8032.2,21,6,2,1,1,0,0,0,0,0,0,0,0,1,1,1,2069.9805789473685,2259.6649166666666,2535.116438596491,-131.7851447368421,9.733355263157895,-25.081315789473685,134,31,31,32
20451975,15774.0,46,3,3,0,0,0,0,1,0,0,0,0,0,1,1,0,12901.8078,729.93408,0.0,-62.650533333333335,1.0325333333333333,0.0,9,9,9,48
29996032,0.0,22,7,0,1,1,0,0,0,0,0,0,0,0,1,0,0,9692.707,0.0,0.0,24.382786885245903,0.0,0.0,10,14,11,26
16359252,1568.1,44,4,3,1,1,0,0,0,0,1,0,0,0,1,1,1,2874.9886875,331.246125,1181.31975,-23.107954545454547,5.1826704545454545,9.410340909090909,117,13,18,28
13628160,11918.0,20,5,1,1,1,0,0,0,0,0,0,0,0,1,0,1,3871.891931707317,0.0,8142.2416,-204.65068780487806,0.0,-88.07702926829268,24,29,30,122
23172360,0.0,18,6,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0.0,2484.089,0.0,0.0,94.034,0.0,3,8,6,4
17716660,167954.8,51,8,4,0,0,0,1,0,0,0,1,0,0,1,0,1,125064.71742857143,0.0,12108.953928571429,-61.07496753246753,0.0,21.677305194805196,114,11,14,15
19085570,24582.6,52,2,1,1,0,1,0,1,0,0,0,0,0,1,0,0,450.784,0.0,0.0,0.2111111111111111,0.0,0.0,3,96,0,0
27259840,49068.0,40,2,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1919.922,0.0,0.0,-7.436262626262626,0.0,0.0,3,96,0,0
24529482,31341.6,35,2,4,1,0,0,1,0,0,0,0,0,0,1,1,1,2225.862222222222,39.42716049382716,1307.5893209876542,-41.74345679012346,-0.28251234567901234,-35.35301234567901,117,21,13,11
16352724,17116.9,44,4,4,1,0,1,0,0,1,0,0,0,0,1,1,1,1416.076489051095,2625.4826277372263,836.6655766423357,-8.406204379562043,1.0794160583941605,62.675182481751825,69,61,4,3
20443815,29980.5,50,7,4,1,0,0,1,0,0,0,0,0,0,1,0,1,550.7028,0.0,1529.3152,-10.997777777777777,0.0,123.71977777777778,26,22,19,23
25887462,1871.3,65,2,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1311.1743043478261,3023.5008695652173,0.0,63.54913043478261,15.108028985507246,0.0,14,20,12,23
16351704,1450.9,57,5,5,1,0,0,1,0,1,0,0,0,0,1,1,1,194.17446268656715,62.895298507462684,1068.6708059701493,0.28129353233830845,-0.862636815920398,-1.8357711442786069,120,21,24,36
25902510,0.0,20,2,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0.0,18075.112,0.0,0.0,91.7804375,0.0,3,3,8,18
24531030,16378.2,30,7,2,0,1,0,0,0,0,0,0,0,0,1,1,1,158.0975,1147.4018181818183,140.04613636363635,3.360909090909091,1.5678409090909091,15.276863636363636,6,11,8,19
21805280,28425.8,18,6,1,1,1,0,0,0,0,0,0,0,0,1,1,1,572.3386730769231,101.68051282051282,496.53075,9.001153846153846,-0.010525641025641026,6.506621794871795,113,14,20,9
27264160,5402.0,70,2,0,1,0,1,0,0,0,0,1,0,0,1,1,0,794.5626043165468,2533.6235971223023,0.0,1.5951798561151078,29.651151079136692,0.0,3,102,14,20
14989194,0.0,15,7,2,1,1,0,0,0,0,1,0,0,0,0,1,0,0.0,4540.661,0.0,0.0,-105.70942857142857,0.0,3,4,8,6
24537024,169421.4,53,1,4,0,0,1,0,0,0,0,1,0,0,1,1,0,10078.76685483871,737.9475806451613,0.0,-399.25307258064515,35.992387096774195,0.0,62,48,7,7
24526746,21790.8,21,4,2,0,1,0,0,0,0,1,0,0,0,1,0,1,2079.1220547945204,0.0,482.16205479452054,-58.01897260273972,0.0,14.970246575342466,110,13,11,12
31351783,0.0,14,6,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,344.68,0.0,0.0,0.15,0.0,3,3,3,3
27249680,20106.0,42,4,0,1,1,0,0,0,0,0,0,0,0,1,1,1,9905.106705882354,2896.1031176470588,3367.2335294117647,-54.86213903743315,44.04636363636364,21.818930481283424,113,27,20,27
25897551,0.0,19,8,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,2044.408,0.0,0.0,80.71995833333334,0.0,7,5,5,7
13631210,0.0,15,7,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,782.116,0.0,0.0,0.165,0.0,3,3,3,3
13630190,32581.0,34,4,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
23164846,4975.7,45,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,144.81,0.0,0.0,73.79280701754386,0.0,0.0,10,19,10,18
21810128,33339.8,66,9,1,1,1,0,0,0,0,0,0,0,0,1,1,1,6230.069746031746,546.9606666666666,81.83761904761904,-19.835349206349207,17.793222222222223,26.851539682539684,18,13,13,19
13633370,84335.0,44,4,5,1,0,0,0,1,0,0,0,0,0,1,1,0,15278.459892086332,10347.348776978417,0.0,-527.8618561151079,514.345107913669,0.0,46,74,10,9
28617057,0.0,17,2,1,1,1,0,0,0,1,0,0,0,0,1,1,1,399.00694029850746,31.416716417910447,168.2089552238806,6.16905223880597,0.8205671641791045,-5.915,10,48,37,39
14994694,3217.5,31,10,4,1,0,0,0,1,0,0,0,0,0,1,0,0,344.919,0.0,0.0,-13.315151515151515,0.0,0.0,79,20,0,0
27260320,82634.0,54,6,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0.0,0.0,17105.18,0.0,0.0,5.054202898550725,15,20,17,17
27256160,62774.0,42,4,0,1,1,0,0,1,0,0,0,0,0,1,0,1,35688.423375,0.0,1318.5714285714287,-85.27821428571428,0.0,-59.964464285714286,99,0,0,13
31358568,33968.7,31,1,3,1,0,1,0,1,0,0,0,0,0,1,0,0,317.92,0.0,0.0,-2.0975510204081633,0.0,0.0,0,0,0,98
20449515,59986.5,45,2,2,1,1,0,0,0,0,0,0,1,0,1,1,0,12463.65225,729.51375,0.0,-199.88931818181817,5.76719696969697,0.0,6,11,105,10
31343457,62693.4,69,9,0,1,0,1,0,1,0,0,0,0,0,1,1,1,275.0005670103093,81.52783505154639,639.6585051546392,-2.209536082474227,-0.6977835051546392,2.5951546391752576,128,19,23,24
20449290,12634.5,43,6,2,1,0,1,0,0,0,0,0,0,1,1,1,0,6370.4394,689.4936,0.0,-107.94036363636364,53.70109090909091,0.0,67,43,0,0
17724642,53389.7,53,10,2,0,1,0,0,0,1,0,0,0,0,1,1,0,28605.33422123894,1002.2125486725664,0.0,-7.636946902654867,26.807079646017698,0.0,73,40,0,0
16361808,2151.2,55,5,3,1,1,0,0,0,0,0,0,0,0,1,0,1,2590.205869565217,0.0,536.2160869565217,-37.98543478260869,0.0,7.853550724637681,25,91,11,11
20449065,11200.5,46,3,2,1,1,0,0,0,0,1,0,0,0,1,1,1,6653.545875,793.04175,2768.58975,-49.810227272727275,11.986363636363636,21.236534090909092,117,13,18,28
29976034,66908.6,42,8,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0.0,0.0,8667.932,0.0,0.0,-4.839076923076923,0,17,22,26
25904372,14511.4,61,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
16354176,0.0,18,10,3,1,1,0,0,1,0,0,0,0,0,0,1,0,0.0,16491.486,0.0,0.0,-46.36291666666666,0.0,3,9,7,5
21810976,0.0,15,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
14997235,2545.4,90,10,2,1,0,1,0,0,0,0,0,0,0,0,1,1,0.0,4218.010057971014,873.1700579710144,0.0,207.43704347826088,145.27847826086958,7,14,22,26
14988446,26923.6,48,8,2,1,1,0,0,0,0,0,0,0,0,1,0,1,1019.4917806451613,0.0,7493.570270967742,7.195354838709678,0.0,-178.0532129032258,11,17,12,115
31353094,71806.0,34,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,533.08,0.0,0.0,-3.38,0.0,0.0,99,0,0,0
31338696,18411.5,33,3,2,1,0,0,1,1,0,0,0,0,0,1,0,1,201.4148734177215,0.0,359.074746835443,-1.3013291139240506,0.0,-0.49544303797468353,62,61,23,12
19077800,8673.0,76,6,1,1,0,0,0,1,0,0,0,0,0,1,1,1,8581.138842857143,296.70651428571426,424.2713142857143,6.607428571428572,0.19714285714285715,1.5478571428571428,17,14,19,20
29995152,32491.8,36,6,3,1,0,1,0,1,0,0,0,0,0,1,0,0,284.052,0.0,0.0,6.902448979591837,0.0,0.0,0,0,0,98
29996824,313002.8,59,9,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1586.2938235294118,1830.7398692810457,12708.698052287582,-2.3102614379084967,2.51859477124183,-11.420450980392157,56,38,37,22
24537780,35803.8,72,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1384.7306134969326,37.860245398773,259.1322699386503,-47.27634969325153,-1.4914662576687117,-21.19835582822086,12,57,67,27
28615146,3358.5,31,1,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
16354332,0.0,16,8,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
14988072,8805.5,35,5,4,1,0,0,1,1,0,0,0,0,0,1,0,1,276.3948417721519,0.0,1163.058411392405,-15.615949367088607,0.0,-9.28023417721519,62,61,23,12
24541938,12904.2,41,9,2,1,1,0,0,0,0,0,0,1,0,1,1,1,215.4040828402367,130.33810650887574,255.07142011834318,0.9450887573964497,10.939550295857988,19.61176331360947,97,44,19,9
31356636,133899.1,55,3,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,3710.83,0.0,0.0,95.32545454545455,5,5,6,6
17715919,27557.4,46,3,3,1,0,1,0,1,0,0,0,0,0,1,0,1,1336.208,0.0,97.30909090909091,30.035954545454544,0.0,10.818181818181818,3,6,53,48
23168824,12140.3,52,8,2,1,0,0,1,1,0,0,0,0,0,0,0,1,0.0,0.0,3411.41,0.0,0.0,67.64785294117647,19,19,14,16
13627030,26886.0,35,5,1,1,0,1,0,1,0,0,0,0,0,1,1,1,3824.095171875,8573.2786875,1964.445328125,-184.53578645833332,-10.049755208333334,15.687880208333333,124,20,20,28
23168620,0.0,20,8,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0.0,8767.018,0.0,0.0,73.754975,0.0,9,10,11,10
13629680,17110.0,69,9,1,1,1,0,0,0,0,1,0,0,0,1,1,0,1031.8921693548386,767.575,0.0,0.5056451612903226,-23.995862903225806,0.0,100,9,5,10
23174553,23244.7,64,10,0,1,1,0,0,0,0,0,0,0,0,1,1,1,455.0058220858896,1195.8511656441717,1236.6946012269939,43.848527607361966,24.97564417177914,17.180006134969325,70,49,37,7
29994778,3500.2,30,9,0,0,1,0,0,1,0,0,0,0,0,1,0,1,6077.995528846154,0.0,22.651009615384616,1.6406730769230768,0.0,4.635528846153846,3,2,0,99
19086928,8080.8,19,4,1,0,1,0,0,0,0,1,0,0,0,1,1,1,2835.008416216216,2020.4193243243244,1549.1362162162163,-0.13854054054054055,1.4103783783783783,0.16945945945945945,24,20,16,125
13632330,37438.0,63,3,1,0,0,1,0,0,1,0,0,0,0,1,1,0,9686.009793103449,232.84680172413792,0.0,-427.7059310344828,-25.211491379310345,0.0,16,7,70,23
14995530,6534.0,30,5,3,1,0,1,0,0,0,0,0,0,0,1,0,0,7680.07,0.0,0.0,-252.64251515151514,0.0,0.0,6,54,39,0
28619136,2502.8,20,5,1,1,1,0,0,0,0,0,0,0,0,1,0,1,2015.1474146341463,0.0,2152.3274146341464,-15.98060975609756,0.0,-3.837380487804878,24,29,30,122
24535080,87262.2,48,6,7,0,0,1,0,0,1,0,0,0,0,1,1,1,4854.7125,316.9680405405405,796.0362162162162,-173.17774324324324,20.47410810810811,-2.5696486486486485,60,66,9,13
14998302,10041.9,68,8,2,0,0,1,0,0,0,0,0,0,0,0,1,1,0.0,1003.3822674418604,4489.47161627907,0.0,50.16917441860465,359.0277558139535,31,26,18,11
13634000,49258.0,50,10,1,1,0,1,0,0,1,0,0,0,0,1,1,1,3684.4813220338983,380.5550466101695,5729.784508474576,64.5728813559322,-18.27783898305085,47.754775423728816,133,36,32,35
13630900,0.0,17,2,1,1,1,0,0,0,0,1,0,0,0,1,1,0,442.44964705882353,237.95576470588236,0.0,-60.29964705882353,0.05176470588235294,0.0,6,6,21,18
19086354,76627.6,51,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,13913.566173913043,414.7933695652174,962.6086956521739,-15.66231884057971,-0.3780434782608696,-4.4339130434782605,10,10,71,47
16350816,0.0,19,4,3,0,1,0,0,1,0,0,0,0,0,1,1,1,4259.34096923077,265.8489230769231,0.0,-70.38488372093023,1.9737209302325582,0.0,9,6,23,91
14990184,3979.8,91,11,2,1,0,1,0,0,0,0,0,0,0,1,1,1,627.24464,1970.606648888889,1357.705751111111,-0.80348,88.27408,-18.849746666666668,39,32,122,32
28624680,0.0,14,6,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0.0,992.75,0.0,0.0,26.53842857142857,0.0,3,8,6,4
19078318,61194.0,32,2,3,1,0,0,1,0,1,0,0,0,0,1,0,1,1041.4240178571429,0.0,11113.92857142857,-0.2301190476190476,0.0,-8.723630952380953,73,26,0,69
29982986,0.0,19,11,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
13625310,44742.0,32,2,3,1,0,1,0,0,0,0,1,0,0,1,0,1,15998.506557251909,0.0,3354.041893129771,-261.8994732824427,0.0,-11.221404580152672,105,12,7,7
